,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
15404,6/29/2020,EQTLG23,BREQTL3G03Y5,EQUITY CALL,"0,74","0,91","0,84","0,85",,"0,84",3,12500,23,EQTL3,7/20/2020,AMER,0
15405,6/29/2020,EQTLG24,BREQTL3G0489,EQUITY CALL,"0,48","0,51","0,49","0,49",,"0,45",7,2600,24,EQTL3,7/20/2020,AMER,0
15407,6/29/2020,EQTLG250,BREQTL3G04H8,EQUITY CALL,"0,2","0,25","0,23","0,2",,"0,23",11,16800,25,EQTL3,7/20/2020,AMER,0
15421,6/29/2020,EQTLG53,BREQTL3G0430,EQUITY CALL,"0,7","0,7","0,7","0,7",,"0,62",1,2000,23.5,EQTL3,7/20/2020,AMER,0
15433,6/29/2020,EQTLH216,BREQTL3H04E3,EQUITY CALL,"2,15","2,16","2,15","2,16",,"2,1",8,4800,21.6,EQTL3,8/17/2020,AMER,0
15435,6/29/2020,EQTLH226,BREQTL3H04O2,EQUITY CALL,"1,42","1,55","1,49","1,42",,"1,49",63,63700,22.6,EQTL3,8/17/2020,AMER,0
15437,6/29/2020,EQTLH236,BREQTL3H04D5,EQUITY CALL,"0,88","0,96","0,92","0,88",,1,27,45000,23.6,EQTL3,8/17/2020,AMER,0
15439,6/29/2020,EQTLH246,BREQTL3H04H6,EQUITY CALL,"0,6","0,7","0,65","0,6",,"0,64",11,12000,24.6,EQTL3,8/17/2020,AMER,0
15465,6/29/2020,EQTLJ241,BREQTL3J03N2,EQUITY CALL,"0,9","0,9","0,9","0,9",,"1,17",2,1715000,24.1,EQTL3,10/19/2020,EURO,0
15466,6/29/2020,EQTLJ276,BREQTL3J03O0,EQUITY CALL,"0,8","0,8","0,8","0,8",,"0,34",2,1715000,27.6,EQTL3,10/19/2020,EURO,0
15477,6/29/2020,EQTLS17,BREQTL3S0428,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",5,7000,17,EQTL3,7/20/2020,EURO,0
15480,6/29/2020,EQTLS20,BREQTL3S04D2,EQUITY PUT,"0,15","0,15","0,15","0,15",,"0,15",1,100,20,EQTL3,7/20/2020,EURO,0
15481,6/29/2020,EQTLS21,BREQTL3S03V6,EQUITY PUT,"0,37","0,39","0,38","0,39",,"0,29",18,14600,21,EQTL3,7/20/2020,EURO,0
15483,6/29/2020,EQTLS23,BREQTL3S03U8,EQUITY PUT,"0,97","0,98","0,97","0,97",,"0,97",9,4900,23,EQTL3,7/20/2020,EURO,0
15498,6/29/2020,EQTLS51,BREQTL3S0436,EQUITY PUT,"0,43","0,43","0,43","0,43",,"0,4",1,100,21.5,EQTL3,7/20/2020,EURO,0
15509,6/29/2020,EQTLT201,BREQTL3T04T6,EQUITY PUT,"0,49","0,5","0,49","0,49",,"0,42",2,200,20.1,EQTL3,8/17/2020,EURO,0
15510,6/29/2020,EQTLT206,BREQTL3T04I9,EQUITY PUT,"0,64","0,64","0,64","0,64",,"0,53",1,100,20.6,EQTL3,8/17/2020,EURO,0
15514,6/29/2020,EQTLT226,BREQTL3T04M1,EQUITY PUT,"1,18","1,27","1,23","1,2",,"1,19",43,56200,22.6,EQTL3,8/17/2020,EURO,0
15516,6/29/2020,EQTLT236,BREQTL3T04C2,EQUITY PUT,"1,64","1,72","1,67","1,72",,"1,7",24,45000,23.6,EQTL3,8/17/2020,EURO,0
15543,6/29/2020,EQTLV206,BREQTL3V03P2,EQUITY PUT,"0,03","0,04","0,03","0,04",,"0,74",3,1715000,20.6,EQTL3,10/19/2020,EURO,0
15733,6/29/2020,GFSAJ74,BRGFSA3J03H9,EQUITY CALL,1,"1,28","1,15","1,28",,"0,52",14,6700,7.4,GFSA3,10/19/2020,AMER,0
15734,6/29/2020,GFSAV74,BRGFSA3V03H4,EQUITY PUT,"1,49","1,49","1,49","1,49",,"1,65",3,800,7.4,GFSA3,10/19/2020,EURO,0
15749,6/29/2020,GGBRG11,BRGGBR4G0E40,EQUITY CALL,"4,05","4,05","4,05","4,05",,"4,4",5,50000,11.36,GGBR4,7/20/2020,AMER,16.09
15750,6/29/2020,GGBRG12,BRGGBR4G0DX4,EQUITY CALL,"3,14","3,16","3,15","3,16",,"3,47",13,250000,12.36,GGBR4,7/20/2020,AMER,16.09
15751,6/29/2020,GGBRG129,BRGGBR4G0DP0,EQUITY CALL,"2,6","2,6","2,6","2,6",,"3,03",1,100,12.86,GGBR4,7/20/2020,AMER,16.09
15752,6/29/2020,GGBRG134,BRGGBR4G0DO3,EQUITY CALL,"2,32","2,4","2,32","2,4",,"2,6",2,55000,13.36,GGBR4,7/20/2020,AMER,16.09
15753,6/29/2020,GGBRG14,BRGGBR4G0EB8,EQUITY CALL,"1,54","1,6","1,57","1,54",,"1,82",10,100100,14.36,GGBR4,7/20/2020,AMER,16.09
15755,6/29/2020,GGBRG146,BRGGBR4G0DQ8,EQUITY CALL,"1,31","1,39","1,35","1,31",,"1,64",2,200,14.61,GGBR4,7/20/2020,EURO,16.09
15756,6/29/2020,GGBRG15,BRGGBR4G0EI3,EQUITY CALL,"0,93","1,1",1,"1,1",,"1,17",44,303600,15.36,GGBR4,7/20/2020,AMER,16.09
15757,6/29/2020,GGBRG151,BRGGBR4G0EM5,EQUITY CALL,"1,1","1,1","1,1","1,1",,"1,32",1,1000,15.11,GGBR4,7/20/2020,EURO,16.09
15758,6/29/2020,GGBRG156,BRGGBR4G0EP8,EQUITY CALL,"0,86",1,"0,91","0,99",,"1,03",8,3600,15.61,GGBR4,7/20/2020,EURO,16.09
15759,6/29/2020,GGBRG16,BRGGBR4G0DK1,EQUITY CALL,"0,68","0,88","0,78","0,88",,"0,91",55,94800,15.86,GGBR4,7/20/2020,AMER,16.09
15760,6/29/2020,GGBRG161,BRGGBR4G0EN3,EQUITY CALL,"0,64","0,68","0,65","0,65",,"0,79",4,2900,16.11,GGBR4,7/20/2020,EURO,16.09
15761,6/29/2020,GGBRG163,BRGGBR4G0EK9,EQUITY CALL,"0,51","0,67","0,56","0,67",,"0,69",35,98000,16.36,GGBR4,7/20/2020,AMER,16.09
15762,6/29/2020,GGBRG166,BRGGBR4G0EJ1,EQUITY CALL,"0,45","0,55","0,5","0,53",,"0,6",11,3600,16.61,GGBR4,7/20/2020,EURO,16.09
15763,6/29/2020,GGBRG168,BRGGBR4G0EO1,EQUITY CALL,"0,39","0,5","0,43","0,48",,"0,51",59,57400,16.86,GGBR4,7/20/2020,AMER,16.09
15764,6/29/2020,GGBRG171,BRGGBR4G0EL7,EQUITY CALL,"0,3","0,41","0,36","0,41",,"0,44",20,19800,17.11,GGBR4,7/20/2020,EURO,16.09
15765,6/29/2020,GGBRG181,BRGGBR4G0DR6,EQUITY CALL,"0,18","0,22","0,18","0,22",,"0,22",17,14200,18.11,GGBR4,7/20/2020,EURO,16.09
15766,6/29/2020,GGBRG186,BRGGBR4G0DS4,EQUITY CALL,"0,13","0,15","0,13","0,15",,"0,15",12,27800,18.61,GGBR4,7/20/2020,EURO,16.09
15772,6/29/2020,GGBRG43,BRGGBR4G0E08,EQUITY CALL,2,2,2,2,,"2,19",1,100,13.86,GGBR4,7/20/2020,AMER,16.09
15773,6/29/2020,GGBRG44,BRGGBR4G0EC6,EQUITY CALL,"1,16","1,39","1,27","1,37",,"1,47",16,98200,14.86,GGBR4,7/20/2020,AMER,16.09
15777,6/29/2020,GGBRG8,BRGGBR4G0E81,EQUITY CALL,"1,93",2,"1,94",2,,"2,39",2,600,13.61,GGBR4,7/20/2020,EURO,16.09
15791,6/29/2020,GGBRH114,BRGGBR4H0G87,EQUITY CALL,"4,08","4,08","4,08","4,08",,"4,47",6,50000,11.47,GGBR4,8/17/2020,AMER,16.09
15795,6/29/2020,GGBRH124,BRGGBR4H0GE6,EQUITY CALL,"3,25","3,3","3,28","3,25",,"3,62",25,240000,12.47,GGBR4,8/17/2020,AMER,16.09
15799,6/29/2020,GGBRH134,BRGGBR4H0GH9,EQUITY CALL,"2,5","2,5","2,5","2,5",,"2,84",2,45100,13.47,GGBR4,8/17/2020,AMER,16.09
15803,6/29/2020,GGBRH144,BRGGBR4H0GA4,EQUITY CALL,"1,93","1,93","1,93","1,93",,"2,16",1,40000,14.47,GGBR4,8/17/2020,AMER,16.09
15804,6/29/2020,GGBRH147,BRGGBR4H0G95,EQUITY CALL,"1,8","1,8","1,8","1,8",,"2,01",1,200,14.72,GGBR4,8/17/2020,EURO,16.09
15805,6/29/2020,GGBRH149,BRGGBR4H0GC0,EQUITY CALL,"1,62","1,75","1,67","1,68",,"1,86",27,214100,14.97,GGBR4,8/17/2020,AMER,16.09
15807,6/29/2020,GGBRH154,BRGGBR4H0H03,EQUITY CALL,"1,35","1,54","1,42","1,53",,"1,59",27,222100,15.47,GGBR4,8/17/2020,AMER,16.09
15809,6/29/2020,GGBRH159,BRGGBR4H0GU2,EQUITY CALL,"1,16","1,3","1,19","1,3",,"1,35",13,86000,15.97,GGBR4,8/17/2020,AMER,16.09
15811,6/29/2020,GGBRH164,BRGGBR4H0GW8,EQUITY CALL,"0,96","0,99","0,97","0,98",,"1,13",8,21200,16.47,GGBR4,8/17/2020,AMER,16.09
15813,6/29/2020,GGBRH169,BRGGBR4H0GX6,EQUITY CALL,"0,75","0,88","0,82","0,88",,"0,94",5,3400,16.97,GGBR4,8/17/2020,AMER,16.09
15814,6/29/2020,GGBRH172,BRGGBR4H0H45,EQUITY CALL,"0,71","0,8","0,73","0,71",,"0,86",11,15000,17.22,GGBR4,8/17/2020,EURO,16.09
15815,6/29/2020,GGBRH174,BRGGBR4H0GZ1,EQUITY CALL,"0,66","0,71","0,68","0,66",,"0,78",3,3100,17.47,GGBR4,8/17/2020,AMER,16.09
15821,6/29/2020,GGBRH204,BRGGBR4H0H37,EQUITY CALL,"0,16","0,2","0,16","0,16",,"0,21",26,240800,20.47,GGBR4,8/17/2020,AMER,16.09
15907,6/29/2020,GGBRQ120,BRGGBR4Q0FN8,EQUITY PUT,"2,53","2,53","2,53","2,53",,"1,46",1,300,12,GGBR4,5/20/2022,EURO,16.09
15911,6/29/2020,GGBRS10,BRGGBR4S0ED0,EQUITY PUT,"0,01","0,06","0,03","0,06",,"0,03",8,53400,10.36,GGBR4,7/20/2020,EURO,16.09
15912,6/29/2020,GGBRS11,BRGGBR4S0DZ5,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,08",2,1200,11.36,GGBR4,7/20/2020,EURO,16.09
15913,6/29/2020,GGBRS12,BRGGBR4S0E37,EQUITY PUT,"0,21","0,21","0,21","0,21",,"0,15",1,100,12.36,GGBR4,7/20/2020,EURO,16.09
15914,6/29/2020,GGBRS129,BRGGBR4S0DV4,EQUITY PUT,"0,26","0,27","0,26","0,27",,"0,2",3,10000,12.86,GGBR4,7/20/2020,EURO,16.09
15915,6/29/2020,GGBRS134,BRGGBR4S0DT8,EQUITY PUT,"0,28","0,35","0,33","0,28",,"0,27",17,57900,13.36,GGBR4,7/20/2020,EURO,16.09
15916,6/29/2020,GGBRS14,BRGGBR4S0EI9,EQUITY PUT,"0,5","0,64","0,59","0,5",,"0,48",24,189600,14.36,GGBR4,7/20/2020,EURO,16.09
15917,6/29/2020,GGBRS141,BRGGBR4S0DY8,EQUITY PUT,"0,49","0,54","0,51","0,5",,"0,42",11,11300,14.11,GGBR4,7/20/2020,EURO,16.09
15918,6/29/2020,GGBRS146,BRGGBR4S0DU6,EQUITY PUT,"0,58","0,67","0,62","0,58",,"0,55",8,4400,14.61,GGBR4,7/20/2020,EURO,16.09
15919,6/29/2020,GGBRS15,BRGGBR4S0EM1,EQUITY PUT,"0,87","1,08","1,02","0,87",,"0,83",73,581700,15.36,GGBR4,7/20/2020,EURO,16.09
15920,6/29/2020,GGBRS151,BRGGBR4S0EP4,EQUITY PUT,"0,74","0,94","0,86","0,76",,"0,73",10,2200,15.11,GGBR4,7/20/2020,EURO,16.09
15921,6/29/2020,GGBRS156,BRGGBR4S0ES8,EQUITY PUT,1,"1,11","1,06",1,,"0,94",4,2900,15.61,GGBR4,7/20/2020,EURO,16.09
15922,6/29/2020,GGBRS16,BRGGBR4S0DP6,EQUITY PUT,"1,09","1,34","1,27","1,1",,"1,07",14,115400,15.86,GGBR4,7/20/2020,EURO,16.09
15925,6/29/2020,GGBRS166,BRGGBR4S0ET6,EQUITY PUT,"1,77","1,77","1,77","1,77",,"1,5",1,300,16.61,GGBR4,7/20/2020,EURO,16.09
15929,6/29/2020,GGBRS186,BRGGBR4S0DX0,EQUITY PUT,"3,15","3,19","3,17","3,15",,"3,06",4,2500,18.61,GGBR4,7/20/2020,EURO,16.09
15930,6/29/2020,GGBRS2,BRGGBR4S0E52,EQUITY PUT,"0,05","0,06","0,05","0,06",,"0,04",2,1400,10.61,GGBR4,7/20/2020,EURO,16.09
15932,6/29/2020,GGBRS4,BRGGBR4S0E11,EQUITY PUT,"0,11","0,11","0,11","0,11",,"0,09",2,500,11.61,GGBR4,7/20/2020,EURO,16.09
15933,6/29/2020,GGBRS40,BRGGBR4S0E29,EQUITY PUT,"0,07","0,07","0,07","0,07",,"0,05",1,100,10.86,GGBR4,7/20/2020,EURO,16.09
15935,6/29/2020,GGBRS43,BRGGBR4S0E86,EQUITY PUT,"0,39","0,47","0,45","0,39",,"0,36",2,2500,13.86,GGBR4,7/20/2020,EURO,16.09
15936,6/29/2020,GGBRS44,BRGGBR4S0EG3,EQUITY PUT,"0,67","0,81","0,77","0,67",,"0,63",113,61700,14.86,GGBR4,7/20/2020,EURO,16.09
15937,6/29/2020,GGBRS5,BRGGBR4S0E03,EQUITY PUT,"0,15","0,15","0,15","0,15",,"0,13",2,5000,12.11,GGBR4,7/20/2020,EURO,16.09
15938,6/29/2020,GGBRS6,BRGGBR4S0EB4,EQUITY PUT,"0,2","0,2","0,2","0,2",,"0,18",1,4000,12.61,GGBR4,7/20/2020,EURO,16.09
15939,6/29/2020,GGBRS7,BRGGBR4S0E60,EQUITY PUT,"0,24","0,28","0,25","0,24",,"0,24",4,2700,13.11,GGBR4,7/20/2020,EURO,16.09
15940,6/29/2020,GGBRS8,BRGGBR4S0E78,EQUITY PUT,"0,34","0,4","0,35","0,34",,"0,31",5,10100,13.61,GGBR4,7/20/2020,EURO,16.09
15958,6/29/2020,GGBRT124,BRGGBR4T0GT0,EQUITY PUT,"0,43","0,47","0,45","0,47",,"0,37",2,200,12.47,GGBR4,8/17/2020,EURO,16.09
15961,6/29/2020,GGBRT132,BRGGBR4T0GM5,EQUITY PUT,"0,61","0,61","0,61","0,61",,"0,53",1,100,13.22,GGBR4,8/17/2020,EURO,16.09
15962,6/29/2020,GGBRT134,BRGGBR4T0GB8,EQUITY PUT,"0,68","0,77","0,68","0,68",,"0,59",3,1700,13.47,GGBR4,8/17/2020,EURO,16.09
15966,6/29/2020,GGBRT144,BRGGBR4T0GD4,EQUITY PUT,"1,02","1,11","1,03","1,05",,"0,91",23,208600,14.47,GGBR4,8/17/2020,EURO,16.09
15968,6/29/2020,GGBRT149,BRGGBR4T0GH5,EQUITY PUT,"1,25","1,31","1,27","1,28",,"1,11",11,78500,14.97,GGBR4,8/17/2020,EURO,16.09
15970,6/29/2020,GGBRT154,BRGGBR4T0GW4,EQUITY PUT,"1,36","1,6","1,53","1,36",,"1,34",50,368200,15.47,GGBR4,8/17/2020,EURO,16.09
15972,6/29/2020,GGBRT159,BRGGBR4T0GV6,EQUITY PUT,"1,75","1,9","1,81","1,75",,"1,6",8,52900,15.97,GGBR4,8/17/2020,EURO,16.09
15974,6/29/2020,GGBRT164,BRGGBR4T0H16,EQUITY PUT,"2,1","2,1","2,1","2,1",,"1,88",9,12000,16.47,GGBR4,8/17/2020,EURO,16.09
16120,6/29/2020,GOAUG56,BRGOAU4G0A65,EQUITY CALL,"1,5","1,6","1,59","1,5",,"1,57",2,10400,5.6,GOAU4,7/20/2020,AMER,7.3
16125,6/29/2020,GOAUG66,BRGOAU4G09W4,EQUITY CALL,"0,7","0,7","0,7","0,7",,"0,75",1,1000,6.6,GOAU4,7/20/2020,AMER,7.3
16126,6/29/2020,GOAUG68,BRGOAU4G09V6,EQUITY CALL,"0,54","0,54","0,54","0,54",,"0,62",1,1100,6.8,GOAU4,7/20/2020,AMER,7.3
16127,6/29/2020,GOAUG7,BRGOAU4G0A24,EQUITY CALL,"0,43","0,49","0,45","0,49",,"0,5",8,27800,7,GOAU4,7/20/2020,AMER,7.3
16128,6/29/2020,GOAUG720,BRGOAU4G0AB6,EQUITY CALL,"0,34","0,38","0,37","0,37",,"0,4",5,4400,7.2,GOAU4,7/20/2020,AMER,7.3
16129,6/29/2020,GOAUG740,BRGOAU4G0AA8,EQUITY CALL,"0,26","0,29","0,26","0,29",,"0,31",8,9000,7.4,GOAU4,7/20/2020,AMER,7.3
16130,6/29/2020,GOAUG760,BRGOAU4G0AC4,EQUITY CALL,"0,19","0,26","0,2","0,2",,"0,24",9,13000,7.6,GOAU4,7/20/2020,AMER,7.3
16131,6/29/2020,GOAUG780,BRGOAU4G0AD2,EQUITY CALL,"0,14","0,16","0,14","0,16",,"0,18",9,7400,7.8,GOAU4,7/20/2020,AMER,7.3
16132,6/29/2020,GOAUG800,BRGOAU4G0AF7,EQUITY CALL,"0,1","0,15","0,12","0,15",,"0,13",6,4300,8,GOAU4,7/20/2020,AMER,7.3
16133,6/29/2020,GOAUG820,BRGOAU4G0AE0,EQUITY CALL,"0,08","0,1","0,08","0,1",,"0,09",6,23400,8.2,GOAU4,7/20/2020,AMER,7.3
16134,6/29/2020,GOAUH110,BRGOAU4H0BC1,EQUITY CALL,"0,04","0,05","0,04","0,05",,"0,02",3,300,10.98,GOAU4,8/17/2020,AMER,7.3
16153,6/29/2020,GOAUH68,BRGOAU4H0BV1,EQUITY CALL,"0,68","0,7","0,69","0,68",,"0,74",3,400,6.98,GOAU4,8/17/2020,AMER,7.3
16154,6/29/2020,GOAUH7,BRGOAU4H0BS7,EQUITY CALL,"0,6","0,61","0,6","0,61",,"0,64",5,22000,7.18,GOAU4,8/17/2020,AMER,7.3
16155,6/29/2020,GOAUH740,BRGOAU4H0BW9,EQUITY CALL,"0,52","0,55","0,53","0,55",,"0,55",6,60000,7.38,GOAU4,8/17/2020,AMER,7.3
16156,6/29/2020,GOAUH760,BRGOAU4H0BX7,EQUITY CALL,"0,45","0,45","0,45","0,45",,"0,47",1,5400,7.58,GOAU4,8/17/2020,AMER,7.3
16158,6/29/2020,GOAUH828,BRGOAU4H0BZ2,EQUITY CALL,"0,21","0,21","0,21","0,21",,"0,26",1,300,8.28,GOAU4,8/17/2020,EURO,7.3
16189,6/29/2020,GOAUS41,BRGOAU4S0A11,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",2,10000,4.1,GOAU4,7/20/2020,EURO,7.3
16198,6/29/2020,GOAUS5,BRGOAU4S09R9,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,02",1,10000,5,GOAU4,7/20/2020,EURO,7.3
16203,6/29/2020,GOAUS6,BRGOAU4S0A03,EQUITY PUT,"0,13","0,13","0,13","0,13",,"0,1",1,1500,6,GOAU4,7/20/2020,EURO,7.3
16205,6/29/2020,GOAUS64,BRGOAU4S0A60,EQUITY PUT,"0,18","0,18","0,18","0,18",,"0,18",1,1000,6.4,GOAU4,7/20/2020,EURO,7.3
16207,6/29/2020,GOAUS68,BRGOAU4S0A52,EQUITY PUT,"0,32","0,32","0,32","0,32",,"0,29",1,100,6.8,GOAU4,7/20/2020,EURO,7.3
16208,6/29/2020,GOAUS7,BRGOAU4S09Z2,EQUITY PUT,"0,44","0,44","0,44","0,44",,"0,37",1,300,7,GOAU4,7/20/2020,EURO,7.3
16209,6/29/2020,GOAUS720,BRGOAU4S0A94,EQUITY PUT,"0,51","0,51","0,51","0,51",,"0,47",1,300,7.2,GOAU4,7/20/2020,EURO,7.3
16225,6/29/2020,GOAUT52,BRGOAU4T0BM6,EQUITY PUT,"0,14","0,14","0,14","0,14",,"0,13",1,10000,5.38,GOAU4,8/17/2020,EURO,7.3
16227,6/29/2020,GOAUT54,BRGOAU4T0BN4,EQUITY PUT,"0,18","0,18","0,18","0,18",,"0,16",1,5000,5.58,GOAU4,8/17/2020,EURO,7.3
16232,6/29/2020,GOAUT64,BRGOAU4T0BU9,EQUITY PUT,"0,44","0,44","0,44","0,44",,"0,42",1,100,6.58,GOAU4,8/17/2020,EURO,7.3
16274,6/29/2020,GOLLG200,BRGOLL4G0527,EQUITY CALL,"1,15","1,3","1,23","1,27",,"1,38",11,5200,20,GOLL4,7/20/2020,AMER,0
16275,6/29/2020,GOLLG347,BRGOLL4G0501,EQUITY CALL,"0,07","0,07","0,07","0,07",,"0,26",2,1600,34.75,GOLL4,7/20/2020,EURO,0
16278,6/29/2020,GOLLH200,BRGOLL4H04I0,EQUITY CALL,"2,4","2,4","2,4","2,4",,"2,38",1,100,20,GOLL4,8/17/2020,AMER,0
16279,6/29/2020,GOLLH245,BRGOLL4H04J8,EQUITY CALL,"0,9","0,9","0,9","0,9",,"1,42",1,100,24.5,GOLL4,8/17/2020,AMER,0
16299,6/29/2020,GOLLS155,BRGOLL4S0507,EQUITY PUT,"0,59","0,72","0,65","0,59",,"0,59",3,12000,15.5,GOLL4,7/20/2020,EURO,0
16302,6/29/2020,GOLLS95,BRGOLL4S04Y4,EQUITY PUT,"0,09","0,09","0,09","0,09",,"0,09",2,2000,9.5,GOLL4,7/20/2020,EURO,0
16303,6/29/2020,GOLLT155,BRGOLL4T04L9,EQUITY PUT,"1,14","1,14","1,14","1,14",,"1,2",1,100,15.5,GOLL4,8/17/2020,EURO,0
16385,6/29/2020,HGTXG14,BRHGTX3G04D2,EQUITY CALL,"0,6","0,6","0,6","0,6",,"0,69",1,10000,14,HGTX3,7/20/2020,AMER,14.59
16426,6/29/2020,HYPEG3,BRHYPE3G07K5,EQUITY CALL,"1,51","1,67","1,61","1,56",,"1,51",7,5300,33.5,HYPE3,7/20/2020,AMER,0
16435,6/29/2020,HYPEG362,BRHYPE3G07Y6,EQUITY CALL,"0,62","0,62","0,62","0,62",,"0,56",1,500,36,HYPE3,7/20/2020,AMER,0
16437,6/29/2020,HYPEG372,BRHYPE3G07X8,EQUITY CALL,"0,39","0,39","0,39","0,39",,"0,35",1,300,37,HYPE3,7/20/2020,AMER,0
16468,6/29/2020,HYPEH33,BRHYPE3H0710,EQUITY CALL,"2,53","2,53","2,53","2,53",,"2,65",1,1500,32.75,HYPE3,8/17/2020,AMER,0
16470,6/29/2020,HYPEH350,BRHYPE3H0785,EQUITY CALL,"1,77","1,8","1,79","1,8",,"1,67",2,1600,34.75,HYPE3,8/17/2020,AMER,0
16510,6/29/2020,HYPES22,BRHYPE3S07V7,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",1,2000,22,HYPE3,7/20/2020,EURO,0
16523,6/29/2020,HYPES332,BRHYPE3S07K0,EQUITY PUT,"1,12","1,12","1,12","1,12",,"1,17",1,200,33,HYPE3,7/20/2020,EURO,0
16524,6/29/2020,HYPES34,BRHYPE3S0790,EQUITY PUT,"1,68","1,68","1,68","1,68",,"1,65",1,100,34,HYPE3,7/20/2020,EURO,0
16556,6/29/2020,HYPET29,BRHYPE3T06Z8,EQUITY PUT,"0,55","0,55","0,55","0,55",,"0,55",1,1000,28.75,HYPE3,8/17/2020,EURO,0
16562,6/29/2020,HYPET350,BRHYPE3T07B7,EQUITY PUT,"2,64","2,64","2,64","2,64",,"2,77",1,1500,34.75,HYPE3,8/17/2020,EURO,0
16642,6/29/2020,IBOVG100,BRIBOV9G04S8,EQUITY CALL,847,967,"891,12",940,,1029,26,3688,0,,,,0
16643,6/29/2020,IBOVG101,BRIBOV9G04F5,EQUITY CALL,662,665,"663,41",665,,762,4,2500,0,,,,0
16645,6/29/2020,IBOVG103,BRIBOV9G05J4,EQUITY CALL,305,305,305,305,,408,1,2,0,,,,0
16647,6/29/2020,IBOVG105,BRIBOV9G0569,EQUITY CALL,150,150,150,150,,219,1,1,0,,,,0
16709,6/29/2020,IBOVG94,BRIBOV9G05K2,EQUITY CALL,3692,3717,"3704,5",3692,,4095,2,100,0,,,,0
16710,6/29/2020,IBOVG95,BRIBOV9G0544,EQUITY CALL,2744,3220,"2981,28",3036,,3427,134,2050,0,,,,0
16711,6/29/2020,IBOVG96,BRIBOV9G04Z3,EQUITY CALL,2460,2460,2460,2460,,2813,1,15,0,,,,0
16712,6/29/2020,IBOVG97,BRIBOV9G05D7,EQUITY CALL,2080,2110,"2091,29",2110,,2261,5,155,0,,,,0
16713,6/29/2020,IBOVG98,BRIBOV9G0585,EQUITY CALL,1560,1560,1560,1560,,1777,1,35,0,,,,0
16714,6/29/2020,IBOVG99,BRIBOV9G0577,EQUITY CALL,1160,1580,"1187,32",1580,,1366,6,430,0,,,,0
16715,6/29/2020,IBOVH100,BRIBOV9H0JN8,EQUITY CALL,2452,2452,2452,2452,,2652,1,500,0,,,,0
16717,6/29/2020,IBOVH102,BRIBOV9H0LC7,EQUITY CALL,1671,1671,1671,1671,,1873,1,1197,0,,,,0
16719,6/29/2020,IBOVH104,BRIBOV9H0JD9,EQUITY CALL,1070,1206,"1166,29",1206,,1257,8,17,0,,,,0
16720,6/29/2020,IBOVH105,BRIBOV9H0J36,EQUITY CALL,868,870,"869,22",870,,1008,3,3894,0,,,,0
16721,6/29/2020,IBOVH107,BRIBOV9H0JA5,EQUITY CALL,587,587,587,587,,620,1,20,0,,,,0
16722,6/29/2020,IBOVH108,BRIBOV9H0J69,EQUITY CALL,418,418,418,418,,476,1,30,0,,,,0
16725,6/29/2020,IBOVH115,BRIBOV9H0J93,EQUITY CALL,105,105,105,105,,54,1,1,0,,,,0
16727,6/29/2020,IBOVH119,BRIBOV9H0IR1,EQUITY CALL,270,270,270,270,,269,1,1,0,,,,0
16791,6/29/2020,IBOVH92,BRIBOV9H0JS7,EQUITY CALL,6330,6975,"6694,33",6975,,7238,3,150,0,,,,0
16793,6/29/2020,IBOVH94,BRIBOV9H0LB9,EQUITY CALL,5113,5490,"5301,5",5490,,5897,2,100,0,,,,0
16795,6/29/2020,IBOVH96,BRIBOV9H0JP3,EQUITY CALL,4295,4480,"4295,92",4480,,4676,2,201,0,,,,0
16878,6/29/2020,IBOVJ107,BRIBOV9J0LJ0,EQUITY CALL,2251,2251,2251,2251,,2331,1,1500,0,,,,0
16939,6/29/2020,IBOVJ92,BRIBOV9J0MC3,EQUITY CALL,8828,9334,"9164,2",9334,,9611,5,250,0,,,,0
16940,6/29/2020,IBOVJ93,BRIBOV9J0LG6,EQUITY CALL,8727,8727,8727,8727,,8965,1,50,0,,,,0
17021,6/29/2020,IBOVL10,BRIBOV9L0OU7,EQUITY CALL,6384,6384,6384,6384,,6861,1,21,0,,,,0
17025,6/29/2020,IBOVL104,BRIBOV9L0R61,EQUITY CALL,4675,4675,4675,4675,,5056,1,21,0,,,,0
17027,6/29/2020,IBOVL11,BRIBOV9L0P63,EQUITY CALL,2316,2316,2316,2316,,2431,1,5,0,,,,0
17074,6/29/2020,IBOVL7,BRIBOV9L0OZ6,EQUITY CALL,3650,3740,3725,3650,,3918,2,18,0,,,,0
17185,6/29/2020,IBOVS65,BRIBOV9S04D5,EQUITY PUT,60,60,60,60,,29,1,4,0,,,,0
17190,6/29/2020,IBOVS70,BRIBOV9S04I4,EQUITY PUT,101,134,117,132,,62,3,8,0,,,,0
17192,6/29/2020,IBOVS72,BRIBOV9S04H6,EQUITY PUT,106,106,106,106,,85,1,1,0,,,,0
17195,6/29/2020,IBOVS75,BRIBOV9S04F0,EQUITY PUT,184,184,184,184,,134,1,2,0,,,,0
