27972,1
27973,1
27974,1
27976,1
27977,1
27978,1
27979,1
27980,1
27981,1
27982,1
27983,1
27984,1
27985,1
27986,1
27987,1
27988,1
27989,1
27990,1
27991,1
27992,1
27993,1
27994,1
27995,1
27996,1
27998,1
27999,1
28000,1
28002,1
28006,1
28022,1
28023,1
28024,1
28025,1
28027,1
28028,1
28029,1
28031,1
28033,1
28034,1
28035,1
28038,1
28039,1
28041,1
28044,1
28045,1
28046,1
28048,1
28049,1
28053,1
28055,1
28056,1
28057,1
28058,1
28059,1
28060,1
28061,1
28062,1
28063,1
28064,1
28065,1
28066,1
28067,1
28069,1
28070,1
28071,1
28072,1
28073,1
28074,1
28076,1
28081,1
28084,1
28120,1
28122,1
28135,1
28137,1
28138,1
28144,1
28182,1
28185,1
28186,1
28187,1
28227,1
28319,1
28412,1
28415,1
28416,1
28417,1
28418,1
28419,1
28420,1
28423,1
28453,1
28489,1
28496,1
28497,1
28498,1
28499,1
28514,1
28516,1
28528,1
28579,1
28580,1
28584,1
28585,1
28629,1
28630,1
28631,1
28634,1
28635,1
28636,1
28637,1
28638,1
28640,1
28641,1
28642,1
28643,1
28644,1
28645,1
28646,1
28647,1
28648,1
28649,1
28650,1
28651,1
28652,1
28653,1
28654,1
28655,1
28656,1
28657,1
28658,1
28659,1
28660,1
28661,1
28663,1
28664,1
28665,1
28666,1
28673,1
28679,1
28681,1
28682,1
28683,1
28685,1
28690,1
28694,1
28695,1
28696,1
28697,1
28698,1
28699,1
28700,1
28702,1
28703,1
28704,1
28705,1
28706,1
28707,1
28708,1
28709,1
28712,1
28713,1
28721,1
28733,1
28734,1
28756,1
28757,1
28768,1
28777,1
28786,1
28787,1
28788,1
28793,1
28808,1
28827,1
28871,1
28872,1
28875,1
28876,1
28877,1
28878,1
28879,1
28880,1
28881,1
28882,1
28883,1
28884,1
28885,1
28886,1
28887,1
28888,1
28889,1
28890,1
28891,1
28892,1
28893,1
28895,1
28896,1
28899,1
28900,1
28907,1
28908,1
28911,1
28912,1
28913,1
28914,1
28915,1
28917,1
28919,1
28920,1
28921,1
28923,1
28929,1
28930,1
28931,1
28934,1
28935,1
28937,1
28938,1
28944,1
28955,1
28957,1
28969,1
28972,1
29484,1
29501,1
29505,1
29509,1
29517,1
29519,1
29522,1
29523,1
29524,1
29525,1
29606,1
29608,1
29609,1
29621,1
29631,1
29635,1
29639,1
29643,1
29644,1
29655,1
29675,1
29751,1
29753,1
29755,1
29757,1
29759,1
29761,1
29791,1
29854,1
29855,1
29857,1
29859,1
29892,1
29894,1
29897,1
