RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
2020-07-23,IRBRT580,BRIRBR3T01E3,EQUITY PUT,"0,03","0,05","0,03","0,03",,"0,01",10,22000,5.06,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT590,BRIRBR3T0157,EQUITY PUT,"0,03","0,05","0,03","0,03",,"0,02",4,6000,5.16,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT680,BRIRBR3T0165,EQUITY PUT,"0,05","0,09","0,06","0,05",,"0,06",15,16700,6.06,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT690,BRIRBR3T0116,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,07",1,500,6.16,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT700,BRIRBR3T00Z0,EQUITY PUT,"0,06","0,09","0,07","0,08",,"0,07",201,112200,6.26,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT740,BRIRBR3T0108,EQUITY PUT,"0,13","0,16","0,14","0,15",,"0,1",8,3300,6.66,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT750,BRIRBR3T00X5,EQUITY PUT,"0,12","0,2","0,14","0,16",,"0,11",44,20800,6.76,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT780,BRIRBR3T0140,EQUITY PUT,"0,23","0,28","0,23","0,24",,"0,15",7,104700,7.06,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT790,BRIRBR3T01C7,EQUITY PUT,"0,27","0,27","0,27","0,27",,"0,17",1,100000,7.16,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT800,BRIRBR3T00Y3,EQUITY PUT,"0,22","0,32","0,27","0,29",,"0,19",71,194900,7.26,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT830,BRIRBR3T0181,EQUITY PUT,"0,28","0,44","0,39","0,44",,"0,28",18,14200,7.56,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT840,BRIRBR3T0173,EQUITY PUT,"0,44","0,49","0,44","0,45",,"0,32",5,3800,7.66,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT850,BRIRBR3T00T3,EQUITY PUT,"0,39","0,55","0,48","0,5",,"0,36",259,140200,7.76,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT880,BRIRBR3T0124,EQUITY PUT,"0,55","0,8","0,58","0,62",,"0,52",61,284400,8.06,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT890,BRIRBR3T0199,EQUITY PUT,"0,65","0,88","0,71","0,71",,"0,59",9,4700,8.16,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT900,BRIRBR3T00U1,EQUITY PUT,"0,73","0,85","0,78","0,85",,"0,65",52,44200,8.26,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT950,BRIRBR3T00L0,EQUITY PUT,"1,02","1,2","1,11","1,2",,"1,04",41,61500,8.76,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRT980,BRIRBR3T01F0,EQUITY PUT,"1,35","1,45","1,44","1,43",,"1,31",13,13600,9.06,IRBR3,2020-08-17,EURO,0.0
2020-07-23,IRBRU403,BRIRBR3U00F0,EQUITY PUT,"31,55","31,55","31,55","31,55",,"31,6",1,100,39.58,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU752,BRIRBR3U00R5,EQUITY PUT,"0,36","0,42","0,37","0,42",,"0,24",12,20100,6.78,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU812,BRIRBR3U0105,EQUITY PUT,"0,6","0,67","0,61","0,67",,"0,42",17,79700,7.38,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU852,BRIRBR3U00O2,EQUITY PUT,"0,65","1,05","0,8","0,85",,"0,6",28,33500,7.78,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU900,BRIRBR3U00E3,EQUITY PUT,"21,08","21,08","21,08","21,08",,"21,13",1,200,29.08,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU912,BRIRBR3U00U9,EQUITY PUT,"1,03","1,2","1,15","1,15",,"0,96",12,51600,8.38,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRU952,BRIRBR3U00N4,EQUITY PUT,"1,5","1,5","1,5","1,5",,"1,25",1,500,8.78,IRBR3,2020-09-21,EURO,0.0
2020-07-23,IRBRX407,BRIRBR3X01J4,EQUITY PUT,"31,74","31,74","31,74","31,74",,"31,83",1,12000,40.01,IRBR3,2020-12-21,EURO,0.0
2020-07-23,ITSAE730,BRITSA4E0IV8,EQUITY CALL,"3,56","3,56","3,56","3,56",,"3,34",1,100,7.28,ITSA4,2021-05-21,EURO,0.0
2020-07-23,ITSAH10,BRITSA4H0KU3,EQUITY CALL,"0,62","0,77","0,68","0,62",,"0,64",43,885800,9.96,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH100,BRITSA4H0KR9,EQUITY CALL,"0,51","0,62","0,59","0,53",,"0,52",48,90200,10.16,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH104,BRITSA4H0KW9,EQUITY CALL,"0,38","0,47","0,41","0,4",,"0,38",48,150400,10.41,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH106,BRITSA4H0K76,EQUITY CALL,"0,26","0,35","0,3","0,28",,"0,28",512,786100,10.66,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH109,BRITSA4H0K84,EQUITY CALL,"0,2","0,26","0,22","0,2",,"0,2",83,223700,10.91,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH110,BRITSA4H0KT5,EQUITY CALL,"0,13","0,2","0,15","0,16",,"0,14",903,2398800,11.16,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH115,BRITSA4H0KS7,EQUITY CALL,"0,07","0,1","0,08","0,07",,"0,08",303,955200,11.66,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH131,BRITSA4H0K50,EQUITY CALL,"0,02","0,04","0,02","0,03",,"0,02",198,686700,12.66,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH141,BRITSA4H0KV1,EQUITY CALL,"0,09","0,13","0,11","0,11",,"0,1",95,410500,11.41,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH152,BRITSA4H0K35,EQUITY CALL,"0,01","0,02","0,01","0,02",,"0,01",55,128000,14.41,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH158,BRITSA4H0K43,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",11,28400,15.41,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH858,BRITSA4H0KI8,EQUITY CALL,"2,01","2,01","2,01","2,01",,"1,85",1,300,8.56,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH918,BRITSA4H0KF4,EQUITY CALL,"1,3","1,3","1,3","1,3",,"1,29",3,2100,9.16,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH930,BRITSA4H0K19,EQUITY CALL,"1,95","1,95","1,95","1,95",,"1,94",1,2000,8.46,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAH938,BRITSA4H0KC1,EQUITY CALL,"1,45","1,45","1,45","1,45",,"1,11",1,300,9.36,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH958,BRITSA4H0KQ1,EQUITY CALL,"0,97","0,97","0,97","0,97",,"0,94",1,200,9.56,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAH978,BRITSA4H0K68,EQUITY CALL,"0,77","0,92","0,84","0,8",,"0,78",24,207600,9.76,ITSA4,2020-08-17,AMER,0.0
2020-07-23,ITSAI105,BRITSA4I0KL1,EQUITY CALL,"0,51","0,6","0,54","0,53",,"0,52",21,178500,10.56,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI108,BRITSA4I0KA4,EQUITY CALL,"0,41","0,48","0,45","0,41",,"0,41",14,10300,10.81,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAI110,BRITSA4I0KO5,EQUITY CALL,"0,32","0,38","0,35","0,32",,"0,33",13,39200,11.06,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI115,BRITSA4I0KF3,EQUITY CALL,"0,21","0,23","0,21","0,21",,"0,21",14,34000,11.56,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI120,BRITSA4I0KS6,EQUITY CALL,"0,12","0,15","0,13","0,14",,"0,13",20,64100,12.06,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI125,BRITSA4I0KI7,EQUITY CALL,"0,09","0,11","0,09","0,09",,"0,08",10,35700,12.56,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI130,BRITSA4I0KG1,EQUITY CALL,"0,06","0,07","0,06","0,06",,"0,05",9,5700,13.06,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI132,BRITSA4I0K82,EQUITY CALL,"0,07","0,08","0,07","0,08",,"0,07",2,1700,12.81,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAI135,BRITSA4I0KJ5,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,04",42,80700,13.56,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI160,BRITSA4I0KE6,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,01",5,28200,16.06,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAI97,BRITSA4I0K74,EQUITY CALL,"1,65","1,78","1,67","1,65",,"1,67",2,2500,8.86,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAI996,BRITSA4I0KT4,EQUITY CALL,"0,83","0,94","0,86","0,84",,"0,83",9,132900,9.96,ITSA4,2020-09-21,AMER,0.0
2020-07-23,ITSAJ111,BRITSA4J0IP5,EQUITY CALL,"0,62","0,63","0,62","0,62",,"0,59",3,3000,10.64,ITSA4,2020-10-19,AMER,0.0
2020-07-23,ITSAJ113,BRITSA4J0IU5,EQUITY CALL,"0,4","0,4","0,4","0,4",,"0,33",1,200,11.39,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAJ130,BRITSA4J0IS9,EQUITY CALL,"0,11","0,11","0,11","0,11",,"0,12",1,400,12.64,ITSA4,2020-10-19,AMER,0.0
2020-07-23,ITSAJ148,BRITSA4J0IR1,EQUITY CALL,"0,05","0,06","0,05","0,06",,"0,04",7,13500,14.39,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAL11,BRITSA4L0I15,EQUITY CALL,"0,62","0,65","0,63","0,65",,"0,57",3,300,11.27,ITSA4,2020-12-21,EURO,0.0
2020-07-23,ITSAL110,BRITSA4L0IJ4,EQUITY CALL,"0,41","0,41","0,41","0,41",,"0,66",1,60000,11.02,ITSA4,2020-12-21,AMER,0.0
2020-07-23,ITSAL132,BRITSA4L0I31,EQUITY CALL,"0,32","0,45","0,42","0,45",,"0,24",4,600,12.77,ITSA4,2020-12-21,EURO,0.0
2020-07-23,ITSAL160,BRITSA4L0HW9,EQUITY CALL,"0,08","0,08","0,08","0,08",,"0,04",2,1100,15.52,ITSA4,2020-12-21,AMER,0.0
2020-07-23,ITSAT10,BRITSA4T0KQ7,EQUITY PUT,"0,16","0,22","0,17","0,22",,"0,21",87,219100,9.96,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT100,BRITSA4T0KT1,EQUITY PUT,"0,22","0,29","0,27","0,28",,"0,29",54,346300,10.16,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT104,BRITSA4T0KV7,EQUITY PUT,"0,32","0,41","0,35","0,41",,"0,4",32,85300,10.41,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT106,BRITSA4T0K63,EQUITY PUT,"0,45","0,57","0,5","0,57",,"0,55",24,33300,10.66,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT109,BRITSA4T0K71,EQUITY PUT,"0,59","0,73","0,7","0,72",,"0,72",9,132100,10.91,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT110,BRITSA4T0KS3,EQUITY PUT,"0,8","0,8","0,8","0,8",,"0,91",1,400,11.16,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT115,BRITSA4T0KR5,EQUITY PUT,"1,21","1,27","1,26","1,27",,"1,35",11,7300,11.66,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT131,BRITSA4T0K48,EQUITY PUT,"2,1","2,2","2,14","2,15",,"2,3",5,6000,12.66,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT638,BRITSA4T0KI4,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,100,6.36,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT738,BRITSA4T0KM6,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",2,300,7.36,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT748,BRITSA4T0KE3,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,100,7.46,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT798,BRITSA4T0KJ2,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",3,26900,7.96,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT818,BRITSA4T0KP9,EQUITY PUT,"0,02","0,03","0,02","0,03",,"0,01",16,43900,8.16,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT878,BRITSA4T0KN4,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,03",2,200,8.76,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT898,BRITSA4T0KA1,EQUITY PUT,"0,03","0,05","0,03","0,05",,"0,04",15,82100,8.96,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT918,BRITSA4T0KK0,EQUITY PUT,"0,05","0,06","0,05","0,06",,"0,06",19,16700,9.16,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT938,BRITSA4T0KC7,EQUITY PUT,"0,06","0,08","0,07","0,08",,"0,08",14,83000,9.36,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT958,BRITSA4T0KG8,EQUITY PUT,"0,08","0,11","0,09","0,11",,"0,11",22,125400,9.56,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAT978,BRITSA4T0K55,EQUITY PUT,"0,12","0,16","0,14","0,16",,"0,16",65,190400,9.76,ITSA4,2020-08-17,EURO,0.0
2020-07-23,ITSAU105,BRITSA4U0KS0,EQUITY PUT,"0,61","0,66","0,64","0,65",,"0,66",3,3200,10.56,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU108,BRITSA4U0KH3,EQUITY PUT,"0,79","0,79","0,79","0,79",,"0,82",1,200,10.81,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU110,BRITSA4U0KN1,EQUITY PUT,"0,9","0,9","0,9","0,9",,"0,99",1,1500,11.06,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU115,BRITSA4U0KL5,EQUITY PUT,"1,26","1,28","1,26","1,26",,"1,38",2,3500,11.56,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU125,BRITSA4U0KV4,EQUITY PUT,"2,16","2,16","2,16","2,16",,"2,27",1,5000,12.56,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU686,BRITSA4U0L29,EQUITY PUT,"0,02","0,03","0,02","0,03",,"0,02",8,17700,6.86,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU856,BRITSA4U0KI1,EQUITY PUT,"0,07","0,09","0,08","0,09",,"0,11",7,26800,8.56,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU936,BRITSA4U0L11,EQUITY PUT,"0,18","0,2","0,19","0,2",,"0,21",3,21100,9.36,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU956,BRITSA4U0KZ5,EQUITY PUT,"0,2","0,25","0,21","0,25",,"0,26",3,1600,9.56,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU976,BRITSA4U0KO9,EQUITY PUT,"0,3","0,3","0,3","0,3",,"0,31",1,400,9.76,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU988,BRITSA4U0KG5,EQUITY PUT,"0,3","0,3","0,3","0,3",,"0,35",1,1000,9.86,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAU996,BRITSA4U0KX0,EQUITY PUT,"0,33","0,39","0,35","0,39",,"0,38",10,25500,9.96,ITSA4,2020-09-21,EURO,0.0
2020-07-23,ITSAV111,BRITSA4V0IO2,EQUITY PUT,"0,75","0,79","0,76","0,79",,"0,81",3,5000,10.64,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAV117,BRITSA4V0I48,EQUITY PUT,"0,87","0,92","0,89","0,92",,"0,95",2,4200,10.89,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAV834,BRITSA4V0IW5,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,1",1,200,8.34,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAV874,BRITSA4V0J21,EQUITY PUT,"0,15","0,15","0,15","0,15",,"0,15",1,200,8.74,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAV934,BRITSA4V0IS3,EQUITY PUT,"0,24","0,24","0,24","0,24",,"0,28",1,4600,9.34,ITSA4,2020-10-19,EURO,0.0
2020-07-23,ITSAX942,BRITSA4X0IX1,EQUITY PUT,"0,41","0,41","0,41","0,41",,"0,43",1,60000,9.42,ITSA4,2020-12-21,EURO,0.0
2020-07-23,ITUBA294,BRITUB4A0U74,EQUITY CALL,"1,95","1,95","1,95","1,95",,"1,75",1,100,28.45,ITUB4,2021-01-18,AMER,0.0
2020-07-23,ITUBA307,BRITUB4A0UF4,EQUITY CALL,"1,7","1,7","1,7","1,7",,"1,08",2,5000,30.7,ITUB4,2021-01-18,EURO,0.0
2020-07-23,ITUBA329,BRITUB4A0U66,EQUITY CALL,"1,1","1,25","1,17","1,1",,"0,81",2,200,31.95,ITUB4,2021-01-18,AMER,0.0
2020-07-23,ITUBE251,BRITUB4E0Q80,EQUITY CALL,"6,9","6,9","6,9","6,9",,"5,83",1,200,24.98,ITUB4,2022-05-20,AMER,0.0
2020-07-23,ITUBH231,BRITUB4H0T23,EQUITY CALL,"3,78","3,78","3,78","3,78",,"3,63",1,2000,23.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH234,BRITUB4H0T98,EQUITY CALL,"3,34","3,34","3,34","3,34",,"3,41",1,100,23.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH241,BRITUB4H0T31,EQUITY CALL,"2,83","3,3","2,86","3,3",,"2,77",5,6400,24.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH246,BRITUB4H0TL7,EQUITY CALL,"2,46","2,47","2,46","2,46",,"2,37",6,100000,24.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH251,BRITUB4H0T07,EQUITY CALL,"1,95","2,1","2,03","1,95",,"1,99",5,500,25.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH256,BRITUB4H0TP8,EQUITY CALL,"1,61","1,87","1,72","1,69",,"1,65",145,99100,25.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH257,BRITUB4H0SH7,EQUITY CALL,"3,04","3,05","3,04","3,04",,"2,98",4,2000,23.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH259,BRITUB4H0TF9,EQUITY CALL,"1,49","1,72","1,61","1,49",,"1,49",33,273400,25.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH261,BRITUB4H0U61,EQUITY CALL,"1,32","1,7","1,53","1,34",,"1,34",162,647000,26.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH264,BRITUB4H0U46,EQUITY CALL,"1,22","1,52","1,38","1,23",,"1,2",41,648700,26.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH266,BRITUB4H0U53,EQUITY CALL,"1,04","1,4","1,19","1,08",,"1,08",514,1696300,26.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH269,BRITUB4H0U04,EQUITY CALL,"0,93","1,14","1,02","0,93",,"0,96",99,463100,26.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH270,BRITUB4H0UE0,EQUITY CALL,"6,1","6,4","6,28","6,27",,"5,31",29,5900,27.0,ITUB4,2022-08-19,AMER,0.0
2020-07-23,ITUBH271,BRITUB4H0SP0,EQUITY CALL,"0,79","1,2","0,89","0,89",,"0,85",642,1965200,27.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH274,BRITUB4H0U79,EQUITY CALL,"0,75","0,98","0,83","0,76",,"0,75",47,151000,27.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH276,BRITUB4H0TW4,EQUITY CALL,"0,64","0,87","0,71","0,68",,"0,66",205,440700,27.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH279,BRITUB4H0UB6,EQUITY CALL,"0,55","0,72","0,62","0,58",,"0,57",76,325900,27.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH281,BRITUB4H0SU0,EQUITY CALL,"0,49","0,78","0,53","0,53",,"0,5",270,915800,28.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH284,BRITUB4H0U87,EQUITY CALL,"0,44","0,59","0,5","0,44",,"0,44",24,134900,28.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH286,BRITUB4H0U12,EQUITY CALL,"0,37","0,59","0,44","0,4",,"0,38",195,824800,28.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH289,BRITUB4H0SW6,EQUITY CALL,"0,33","0,41","0,35","0,35",,"0,33",55,320300,28.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH290,BRITUB4H0TX2,EQUITY CALL,"0,28","0,38","0,31","0,3",,"0,28",109,205300,29.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH294,BRITUB4H0UD2,EQUITY CALL,"0,24","0,31","0,26","0,27",,"0,24",27,132100,29.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH296,BRITUB4H0UC4,EQUITY CALL,"0,2","0,31","0,23","0,22",,"0,21",96,476200,29.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH299,BRITUB4H0SQ8,EQUITY CALL,"0,18","0,26","0,2","0,2",,"0,18",206,752400,29.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH304,BRITUB4H0TY0,EQUITY CALL,"0,13","0,19","0,14","0,14",,"0,14",31,113300,30.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH306,BRITUB4H0U20,EQUITY CALL,"0,11","0,15","0,12","0,12",,"0,12",95,374000,30.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH309,BRITUB4H0SZ9,EQUITY CALL,"0,1","0,19","0,11","0,11",,"0,1",132,375600,30.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH311,BRITUB4H0U95,EQUITY CALL,"0,08","0,13","0,1","0,09",,"0,09",62,79100,31.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH319,BRITUB4H0SR6,EQUITY CALL,"0,05","0,07","0,06","0,07",,"0,06",12,127600,31.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH32,BRITUB4H0SE4,EQUITY CALL,"0,15","0,3","0,18","0,17",,"0,16",295,729600,30.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH321,BRITUB4H0TZ7,EQUITY CALL,"0,05","0,06","0,05","0,06",,"0,06",12,7600,32.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH324,BRITUB4H0UA8,EQUITY CALL,"0,05","0,06","0,05","0,05",,"0,05",2,22000,32.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH325,BRITUB4H0U38,EQUITY CALL,"0,04","0,04","0,04","0,04",,"0,05",1,200,32.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH326,BRITUB4H0SK1,EQUITY CALL,"0,06","0,09","0,07","0,07",,"0,07",13,21800,31.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH331,BRITUB4H0SV8,EQUITY CALL,"0,03","0,05","0,03","0,03",,"0,04",2,700,33.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH332,BRITUB4H0SD6,EQUITY CALL,"0,08","0,1","0,08","0,08",,"0,08",5,22700,31.39,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH338,BRITUB4H0SS4,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,03",2,300,33.89,ITUB4,2020-08-17,EURO,0.0
2020-07-23,ITUBH351,BRITUB4H0SO3,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,03",3,2700,34.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH356,BRITUB4H0SM7,EQUITY CALL,"0,02","0,03","0,02","0,02",,"0,02",6,8700,34.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH363,BRITUB4H0SL9,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,01",12,18300,35.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH377,BRITUB4H0SJ3,EQUITY CALL,"0,01","0,02","0,01","0,02",,"0,01",6,50600,36.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH396,BRITUB4H0SN5,EQUITY CALL,"0,01","0,02","0,01","0,02",,"0,01",45,25300,38.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH410,BRITUB4H0SG9,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",2,13500,39.14,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBH955,BRITUB4H0SF1,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,03",3,30000,33.64,ITUB4,2020-08-17,AMER,0.0
2020-07-23,ITUBI243,BRITUB4I0SE3,EQUITY CALL,3,3,3,3,,"2,96",3,2000,24.38,ITUB4,2020-09-21,EURO,0.0
2020-07-23,ITUBI251,BRITUB4I0RR7,EQUITY CALL,"2,58","2,58","2,58","2,58",,"2,43",2,100000,25.13,ITUB4,2020-09-21,AMER,0.0
2020-07-23,ITUBI256,BRITUB4I0S06,EQUITY CALL,"2,23","2,28","2,24","2,23",,"2,11",2,700,25.63,ITUB4,2020-09-21,AMER,0.0
2020-07-23,ITUBI259,BRITUB4I0RN6,EQUITY CALL,2,"2,06","2,02","2,02",,"1,96",3,300,25.88,ITUB4,2020-09-21,EURO,0.0
2020-07-23,ITUBI261,BRITUB4I0SI4,EQUITY CALL,"1,86","2,15","2,03","1,86",,"1,82",131,190900,26.13,ITUB4,2020-09-21,AMER,0.0
2020-07-23,ITUBI263,BRITUB4I0S71,EQUITY CALL,"1,7","1,85","1,81","1,7",,"1,68",3,2200,26.38,ITUB4,2020-09-21,EURO,0.0
2020-07-23,ITUBI266,BRITUB4I0SN4,EQUITY CALL,"1,56","1,89","1,66","1,57",,"1,55",63,792500,26.63,ITUB4,2020-09-21,AMER,0.0
2020-07-23,ITUBI269,BRITUB4I0RI6,EQUITY CALL,"1,41","1,7","1,59","1,41",,"1,43",133,625400,26.88,ITUB4,2020-09-21,EURO,0.0
