Asst,OptnTp,TradgEndDt,TckrSymb,OptnStyle,ExrcPric,,9/21/2020,8/17/2020,7/20/2020,Asst,Cotação,7/20/2020,8/17/2020,9/21/2020,
SUZB3,Put,9/21/2020,SUZBU375,EURO,37.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU380,EURO,38,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU385,EURO,38.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU390,EURO,39,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU395,EURO,39.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU400,EURO,40,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU405,EURO,40.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU410,EURO,41,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU412,EURO,41.25,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU415,EURO,41.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU44,EURO,44,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU455,EURO,45.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU462,EURO,46.25,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU465,EURO,46.5,,,,,,,,,,
SUZB3,Put,9/21/2020,SUZBU49,EURO,49,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV307,EURO,30.75,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV317,EURO,31.75,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV382,EURO,38.25,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV397,EURO,39.75,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV402,EURO,40.25,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV417,EURO,41.75,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV485,EURO,48.5,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV515,EURO,51.5,,,,,,,,,,
SUZB3,Put,10/19/2020,SUZBV535,EURO,53.5,,,,,,,,,,
SUZB3,Put,11/16/2020,SUZBW390,EURO,39,,,,,,,,,,
SUZB3,Put,11/16/2020,SUZBW427,EURO,42.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX330,EURO,33,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX365,EURO,36.5,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX370,EURO,37,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX372,EURO,37.25,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX375,EURO,37.5,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX377,EURO,37.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX380,EURO,38,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX385,EURO,38.5,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX387,EURO,38.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX392,EURO,39.25,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX417,EURO,41.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX42,EURO,42,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX437,EURO,43.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX442,EURO,44.25,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX447,EURO,44.75,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX450,EURO,45,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX452,EURO,45.25,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX480,EURO,48,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX482,EURO,48.25,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX530,EURO,53,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX545,EURO,54.5,,,,,,,,,,
SUZB3,Put,12/21/2020,SUZBX550,EURO,55,,,,,,,,,,
SUZB3,Put,3/15/2021,SUZBO407,EURO,40.75,,,,,,,,,,
SUZB3,Put,3/15/2021,SUZBO430,EURO,43,,,,,,,,,,
SUZB3,Put,4/19/2021,SUZBP332,EURO,33.25,,,,,,,,,,
SUZB3,Put,4/19/2021,SUZBP405,EURO,40.5,,,,,,,,,,
SUZB3,Put,4/19/2021,SUZBP490,EURO,49,,,,,,,,,,
SUZB3,Put,6/18/2021,SUZBR425,EURO,42.5,,,,,,,,,,
SUZB3,Put,6/18/2021,SUZBR555,EURO,55.5,,,,,,,,,,
SUZB3,Put,6/17/2022,SUZBR500,EURO,50,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG1,AMER,30.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG2,AMER,31.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG21,AMER,20.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG22,AMER,21.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG24,AMER,23.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG25,AMER,24.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG26,AMER,25.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG27,AMER,26.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG28,AMER,27.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG29,AMER,28.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG30,AMER,29.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG31,AMER,30.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG32,AMER,31.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG350,AMER,34.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG51,AMER,21.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG52,AMER,22.15,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG53,AMER,22.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG54,AMER,23.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG55,AMER,24.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG56,AMER,25.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG57,AMER,26.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG58,AMER,27.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG59,AMER,28.65,,,,,,,,,,
TAEE11,Call,7/20/2020,TAEEG60,AMER,29.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH22,AMER,21.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH23,AMER,22.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH24,AMER,23.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH25,AMER,24.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH26,AMER,25.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH27,AMER,26.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH28,AMER,27.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH29,AMER,28.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH30,AMER,29.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH300,AMER,29.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH31,AMER,30.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH320,AMER,31.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH326,AMER,32.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH336,AMER,33.65,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH51,AMER,21.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH52,AMER,22.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH53,AMER,23.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH54,AMER,24.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH55,AMER,25.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH56,AMER,26.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH57,AMER,27.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH58,AMER,28.15,,,,,,,,,,
TAEE11,Call,8/17/2020,TAEEH60,AMER,30.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI246,AMER,24.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI251,AMER,25.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI256,AMER,25.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI261,AMER,26.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI266,AMER,26.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI271,AMER,27.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI276,AMER,27.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI281,AMER,28.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI286,AMER,28.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI291,AMER,29.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI296,AMER,29.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI301,AMER,30.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI306,AMER,30.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI316,AMER,31.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI320,AMER,31.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI321,AMER,32.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI326,AMER,32.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI331,AMER,33.15,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI336,AMER,33.65,,,,,,,,,,
TAEE11,Call,9/21/2020,TAEEI341,AMER,34.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES1,EURO,30.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES2,EURO,31.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES21,EURO,20.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES22,EURO,21.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES24,EURO,23.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES25,EURO,24.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES26,EURO,25.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES27,EURO,26.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES28,EURO,27.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES29,EURO,28.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES30,EURO,29.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES31,EURO,30.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES32,EURO,31.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES350,EURO,34.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES51,EURO,21.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES52,EURO,22.15,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES53,EURO,22.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES54,EURO,23.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES55,EURO,24.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES56,EURO,25.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES57,EURO,26.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES58,EURO,27.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES59,EURO,28.65,,,,,,,,,,
TAEE11,Put,7/20/2020,TAEES60,EURO,29.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET22,EURO,21.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET23,EURO,22.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET24,EURO,23.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET25,EURO,24.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET26,EURO,25.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET27,EURO,26.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET28,EURO,27.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET29,EURO,28.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET30,EURO,29.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET300,EURO,29.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET31,EURO,30.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET320,EURO,31.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET326,EURO,32.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET336,EURO,33.65,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET51,EURO,21.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET52,EURO,22.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET53,EURO,23.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET54,EURO,24.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET55,EURO,25.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET56,EURO,26.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET57,EURO,27.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET58,EURO,28.15,,,,,,,,,,
TAEE11,Put,8/17/2020,TAEET60,EURO,30.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU246,EURO,24.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU251,EURO,25.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU256,EURO,25.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU261,EURO,26.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU266,EURO,26.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU271,EURO,27.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU276,EURO,27.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU281,EURO,28.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU286,EURO,28.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU291,EURO,29.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU296,EURO,29.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU301,EURO,30.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU306,EURO,30.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU316,EURO,31.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU320,EURO,31.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU321,EURO,32.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU326,EURO,32.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU331,EURO,33.15,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU336,EURO,33.65,,,,,,,,,,
TAEE11,Put,9/21/2020,TAEEU341,EURO,34.15,,,,,,,,,,
TCSA3,Call,9/21/2020,TCSAI99,AMER,10,,,,,,,,,,
TCSA3,Put,9/21/2020,TCSAU99,EURO,10,,,,,,,,,,
TEND3,Call,7/20/2020,TENDG230,AMER,23,,,,,,,,,,
TEND3,Put,7/20/2020,TENDS230,EURO,23,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG100,AMER,10,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG11,AMER,11,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG12,AMER,12,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG15,AMER,15,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG16,AMER,16,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG170,AMER,17,,,,,,,,,,
TIET11,Call,7/20/2020,TIETG180,AMER,18,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH107,EURO,10.75,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH120,AMER,12,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH150,AMER,15,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH160,AMER,16,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH170,AMER,17,,,,,,,,,,
TIET11,Call,8/17/2020,TIETH180,AMER,18,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS100,EURO,10,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS11,EURO,11,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS12,EURO,12,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS15,EURO,15,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS16,EURO,16,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS170,EURO,17,,,,,,,,,,
TIET11,Put,7/20/2020,TIETS180,EURO,18,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT107,EURO,10.75,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT120,EURO,12,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT150,EURO,15,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT160,EURO,16,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT170,EURO,17,,,,,,,,,,
TIET11,Put,8/17/2020,TIETT180,EURO,18,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG10,AMER,10,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG11,AMER,11,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG12,AMER,12,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG13,AMER,13,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG14,AMER,14,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG15,AMER,15,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG16,AMER,16,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG17,AMER,17,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG18,AMER,18,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG19,AMER,19,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG20,AMER,20,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG40,AMER,10.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG41,AMER,11.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG42,AMER,12.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG43,AMER,13.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG44,AMER,14.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG45,AMER,15.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG46,AMER,16.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG47,AMER,17.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG48,AMER,18.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG49,AMER,19.5,,,,,,,,,,
TIMP3,Call,7/20/2020,TIMPG950,EURO,9.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH10,AMER,10,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH11,AMER,11,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH12,AMER,12,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH13,AMER,13,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH14,AMER,14,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH15,AMER,15,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH16,AMER,16,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH17,AMER,17,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH40,AMER,10.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH41,AMER,11.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH42,AMER,12.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH43,AMER,13.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH44,AMER,14.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH45,AMER,15.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH46,AMER,16.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH47,AMER,17.5,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH92,AMER,9.2,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH94,AMER,9.4,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH96,AMER,9.6,,,,,,,,,,
TIMP3,Call,8/17/2020,TIMPH98,AMER,9.8,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI100,AMER,10,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI105,AMER,10.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI110,AMER,11,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI115,AMER,11.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI120,AMER,12,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI125,AMER,12.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI130,AMER,13,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI135,AMER,13.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI140,AMER,14,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI145,AMER,14.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI150,AMER,15,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI155,AMER,15.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI160,AMER,16,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI165,AMER,16.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI170,AMER,17,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI175,AMER,17.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI180,AMER,18,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI185,AMER,18.5,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI190,AMER,19,,,,,,,,,,
TIMP3,Call,9/21/2020,TIMPI980,AMER,9.8,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS10,EURO,10,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS11,EURO,11,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS12,EURO,12,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS13,EURO,13,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS14,EURO,14,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS15,EURO,15,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS16,EURO,16,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS17,EURO,17,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS18,EURO,18,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS19,EURO,19,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS20,EURO,20,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS40,EURO,10.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS41,EURO,11.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS42,EURO,12.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS43,EURO,13.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS44,EURO,14.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS45,EURO,15.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS46,EURO,16.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS47,EURO,17.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS48,EURO,18.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS49,EURO,19.5,,,,,,,,,,
TIMP3,Put,7/20/2020,TIMPS950,EURO,9.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT10,EURO,10,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT11,EURO,11,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT12,EURO,12,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT13,EURO,13,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT14,EURO,14,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT15,EURO,15,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT16,EURO,16,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT17,EURO,17,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT40,EURO,10.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT41,EURO,11.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT42,EURO,12.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT43,EURO,13.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT44,EURO,14.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT45,EURO,15.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT46,EURO,16.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT47,EURO,17.5,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT92,EURO,9.2,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT94,EURO,9.4,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT96,EURO,9.6,,,,,,,,,,
TIMP3,Put,8/17/2020,TIMPT98,EURO,9.8,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU100,EURO,10,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU105,EURO,10.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU110,EURO,11,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU115,EURO,11.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU120,EURO,12,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU125,EURO,12.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU130,EURO,13,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU135,EURO,13.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU140,EURO,14,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU145,EURO,14.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU150,EURO,15,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU155,EURO,15.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU160,EURO,16,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU165,EURO,16.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU170,EURO,17,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU175,EURO,17.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU180,EURO,18,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU185,EURO,18.5,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU190,EURO,19,,,,,,,,,,
TIMP3,Put,9/21/2020,TIMPU980,EURO,9.8,,,,,,,,,,
TOTS3,Call,7/20/2020,TOTSG10,AMER,10,,,,,,,,,,
TOTS3,Call,7/20/2020,TOTSG15,AMER,15,,,,,,,,,,
